cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheA9wfqMQMsIp,"Hi, I'm here too",4 months ago,@NiginaBaqoeva,UClA_MUH39mXRj7dJ2-EUB8g,1,https://yt3.ggpht.com/ytc/AIdro_nqG5kNb9WDoM5cFrNSQr9fzliieK8lWbCqB52t7OKShdvcGjZ-DNkPlowQu3IE1MHYgQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.300674
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheA9wvoDqUnWk,This song is for eternity 👌,4 months ago,@aloksmusic4432,UCes679Fup1OPuvqvZCNRaKA,3,https://yt3.ggpht.com/EXPuk5TdBZ3WNLV4JXr4lCuPb7jWVIh4On2_ErEEL95NAKnwY5hyDVQmfm3Wo6QBV57_6yM9cQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.302762
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheA9xkrHSQemP,Here on the 23rd,4 months ago,@katherinerobinson1935,UCOyNgZpA9Lsv-RQWBEe2YGw,0,https://yt3.ggpht.com/ytc/AIdro_kPIG2PGX3QqeFPzdqOIWdr5BO9qujrWzmCjZicngE=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.304894
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheA9xy5hGNmem,"Me, and all the hundreds of thousands who've seen this Masterpiece by Nolan, in my humble opinion his Greatest Gift to all of us so far, not only once, of course, but 3, 4, 5, 6 times by now??. Or more ...
This is not anymore about what we used to call cinema. Like the very first time you watched '2001, A Space Odyssey' by Kubrick ... Or even 'Sunshine', ...
These are not just films ...
These are Poems. Visual Immortal Poetry.",4 months ago,@jordisaladrigas6552,UCN1_qrt3BYfJBh4lQAaHoDw,1,https://yt3.ggpht.com/ytc/AIdro_kKixT8b2G2U1tkYYfv6xCqJM5e1VfdvrCUMSwiusI=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.307013
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheA9yH7aoMJ9F,Always here,4 months ago,@999b0a,UCrOiwxijNGJZL8Rt0dnYmHw,1,https://yt3.ggpht.com/ytc/AIdro_mEZHvwRV0keWlWe2UghE8cXAaBJ4oGZBpTbw3Y2PtF4KjhE3lNuL5IOut58OWZDL5bag=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.309109
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheA9zW9zKD6oK,Me❤,4 months ago,@gloriseldelacruz9193,UClHb2QfS7wGRdterGBxLOig,0,https://yt3.ggpht.com/86Y0U1UJ1oVbGwXT6nl7-5TD6Q4g3TFrK78TCmw4v3_rLlc5UA5KlEX5pSJPvghVGBCQNcY-=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.31122
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAA-QN9cSSPg,24th October,4 months ago,@antoniodearechavala929,UCVnvz8huwXpWh0M_rM_QF6Q,0,https://yt3.ggpht.com/ytc/AIdro_lK0mlXBTlJ-On084bJ7dqg0NPkH7uoRZbZVFI_XtvVpnSe=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.313269
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAA0T1vS5ZXp,me🥲,4 months ago,@MohammedAhmed-k3o6c,UCONukHTw7Xhd_-EAYOhAuVg,0,https://yt3.ggpht.com/WYZaQzTqvnVfNQVxu50T1gf5lKRZgBiINFur8WQBama1E4mA9sFEk4lLp16F4j6oWoKG_UH9-A=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.315465
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAA3bpdBj-f-,Me 26 october Danmark,4 months ago,@grzegorzbajak2778,UCQdwoaGkpjgwDMY_2a-va4w,0,https://yt3.ggpht.com/ytc/AIdro_n1Rh86z8zm7gukzMZVcX0Hpqc_TD06XcVt7aANpAI=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.317564
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAA40ZUM2loY,"Yeah we're here, man",4 months ago,@ryanl775,UCwhUJJKEn35JH3oMeL7d3kg,0,https://yt3.ggpht.com/ytc/AIdro_kcKlx3inlPELqMbRYungYK6rQ7v24LzOAHcSmALf3EKCU=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.319574
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAA4JwyAoMjN,Wow you're from the future!!!!,4 months ago,@mohammedhalfawy6276,UCg6vDWj_dT1wqxTMsSbhBfg,0,https://yt3.ggpht.com/ytc/AIdro_n5IrKKz6c24fWRpjZXdulBpVkGVjuo3yC7D7VmBaAqsQw=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.321626
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAA4tpARBnQX,"genuinely asking, wtf are you gonna get by asking this?",4 months ago,@ProGenR,UCqhPUfCBPHHRvKqT-Gx-Knw,1,https://yt3.ggpht.com/xxVNOXB_DioNnnWIQQR60IQM0HONqqAdcpTMwiZluMPGZ7wo2QCACQW4HWMb-qsWwxF91scRqec=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.323681
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAA5IwopnAI1,Me❤,4 months ago,@elias24h,UC3cRwOq3nU51Iav7JrE0qQg,0,https://yt3.ggpht.com/XdoadqfO0iiOxzpuvqBhrdBV-WAWqGCrxzrkhlGKbMp1s3u7EEeOyxmOm67FdQwi4nZCtv0l=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.326014
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAA7Rdn6n5lu,Me,4 months ago,@SonalStories,UCcsXE2AevLU1QE3IO30sqXw,0,https://yt3.ggpht.com/QRFuDhEQEOcuQDlQudOkvWdHmh5WghpAFRmpjdyP8R76QJiqujNBgq_kZmh_8n6QZ9tPT1ncKg=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.328099
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAA8Vk1_xLoc,Always,4 months ago,@knowledgebhoomi,UC_fA5w6L6CmsL0qoQQ0LXmw,0,https://yt3.ggpht.com/YfAun9_rbTEqDD_4Dp3qTwol7hTXoiXsp_XLfkGlFUBlZOXhBTAWvbrjjZj2qKQEZPZub8YOzw=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.33011
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAA8uGH4fbbZ,👌,4 months ago,@ericshaun360,UCXBvUHi3JFxCB-f1N9zlZwA,0,https://yt3.ggpht.com/ytc/AIdro_kozoUPfKxJQ8NpE0caMZduDVb3NWbyZOBlq5gCZuQMYH8=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.332185
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAA9EsVUsMWo,👊,4 months ago,@JGibo1989,UCHoOGJLpS3MU0VP-F9CdsBw,0,https://yt3.ggpht.com/ytc/AIdro_kexFe7wJnUiAW2CpEV_kmUfn3OT8CbIzfpGtkr6ubwEA=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.334313
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAABujlPNdc,👍,4 months ago,@shantanugamer9180,UCpIgQDbT-1HikUHhUwuD-1w,0,https://yt3.ggpht.com/UuY1g_Dz4nJDjP4dwCxDohHfy8OGyMaxyQ_Jc4e5EgT9irJztTqrUCgZEI-knm1EMPGDB4aUkV8=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.336212
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAAuGYX30md,Grozny. Chechenya,4 months ago,@ХасанбекБоршигов,UCOWnu4S8aJvxjC87hUIaW9Q,1,https://yt3.ggpht.com/ytc/AIdro_kkepiiG3h4NwgZy5Pekvy2KOuJK3y00n80l4iiepIGIhTn-cfuQZjCcTb14wCH3YbhpzA=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.338142
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAABCxxpYpAQ,Yep brotha💪🏻✨,4 months ago,@Yourfriend990,UCrVXVFp-SUNWUSjQAnqRTZw,0,https://yt3.ggpht.com/eKso-bkB74RX8k7lyemV4BqcpuyyobQgtoeN-IZzHVB7BOJaHDT-jN6Cdukb4jZr21S8Psg1=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.340088
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAABEWfc8xmQ,here,4 months ago,@JonathanK1881,UCbQB1McUPBTM-OnTP_ziodA,0,https://yt3.ggpht.com/lYbXAz5qbx6OlZOhJ1IYpqcGcqgbDheZzem0oyhmeM4RJBL7gGwvYBBrNI10XO7B2vbuL0X_XQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.342006
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAABUZim9_Oi,Me,4 months ago,@richardschroder8254,UCJVXpxc42qNlAj97G7vB-Zg,0,https://yt3.ggpht.com/ytc/AIdro_mWX0rDBBssr_VhdtJsNpL2lQ7Gum31AsxgGhDSoP2fXw=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.344337
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAC-kkhs-Lh,Yes .,4 months ago,@JoséLucasLaborda,UCdIL-Quu0Xgtc3j-Ydv-Xdw,0,https://yt3.ggpht.com/ytc/AIdro_nbnIwyYsF5KGzS2pWd-Bbv2zgtWKXIXYtKtnh9Q669BzQAGM9gxLELfbqgp3aEheu7BQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.347036
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAADVsoqOPE_,Yes Me😂,4 months ago,@shota7249,UCCyU-ILEWcjqDwZyONrUnvg,0,https://yt3.ggpht.com/ytc/AIdro_lycauK8fXV1bciA4EFqizf-74Np9Kmch5G6IEui4xBsJo=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.349051
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAFKbE12KG5,❤❤❤,4 months ago,@biaraul1,UCQjxNw0d1TmB9giTUYRFqXw,0,https://yt3.ggpht.com/ytc/AIdro_mBxw4HPDCiRSAwfba99KxcDzx7g-_Q8tSnZBI5F0-Jkw=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.351097
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAFXP4UQa83,November,4 months ago,@MatthewCoveart,UCRYJwk-Q2VNaPbj9tLwBzCw,1,https://yt3.ggpht.com/ytc/AIdro_lCcLaQxWcvI2EGO1Yx8JghVogwuIvweQtKO2WljVQO8Z9U-9WIqXep9b4I_4RwnbLfMQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.353111
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAGCQWvW1Hm,한국인이지.너.,4 months ago,@phssky77,UCvAuS3e2m-hGSiK9a3wjheQ,1,https://yt3.ggpht.com/8GDSzjZ3ZxY0gDp9YzbRgotmgLQqKrc6WhqBNzJiAuYjNkzYQjvrP1Yht2SUyj-EEV97fefEjQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.35509
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAGfff1l2PS,Yeah,4 months ago,@RozhinMohammadi-l2s,UClPX9L9Hn3hd5TCYoRt9GYQ,0,https://yt3.ggpht.com/RQVxijZg2N6Or4MVWNST_mONAtIX_CeT9Jogagj1w5HBjC60k9Uynb_NWoG99lhbSzXto_am3g=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.360519
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAHLCWtL_kf,Me,4 months ago,@annwilliams2321,UCM6e9wOnV3d3HFBsDHuXCKw,0,https://yt3.ggpht.com/ytc/AIdro_k9H7NJaXTtbCWQ_QO7KLNu4zYeuJUy39U0l9Sd-w=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.364664
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAHLN8-uBfM,Me,4 months ago,@annwilliams2321,UCM6e9wOnV3d3HFBsDHuXCKw,0,https://yt3.ggpht.com/ytc/AIdro_k9H7NJaXTtbCWQ_QO7KLNu4zYeuJUy39U0l9Sd-w=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.368783
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAHfGSkPtFX,Here with you,4 months ago,@Cloud-ql3oy,UCU0N7fDwVa5XkJg5YwT24Fg,1,https://yt3.ggpht.com/ytc/AIdro_nmKR-SzEy2XahZqjNUaH1zgrwfNCdFFN0CDRIMA5Y=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.373757
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAKA_gHocpW,Bro it's November,4 months ago,@Vasudevofficial09,UCIzxbDwEp-btjQwbDYZWAig,0,https://yt3.ggpht.com/ytc/AIdro_kT0IqtOmXpdtFie8P0x98qrJz9kcldmCupNPOvWp9a2UN8863NdoSc1f-MBxFQkj9lBQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.37759
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAALVEctsAzs,November 2024,4 months ago,@harrisoncarranza41,UCfR0sUXjO0JfAoVw_cFWPFw,2,https://yt3.ggpht.com/ytc/AIdro_lMGR4O5XRTkpeSfgPiIu9u9xfQN0sAeVjzwdPW9GY=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.381662
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAALrsU6QVzt,👍👍👍👍,4 months ago,@user-kaiser678,UCYHOTKnNy9bX1ijdGBDqZ4w,0,https://yt3.ggpht.com/wEp2eQr0xEEsXoIZMEv1UBNCfenpEL4mkbYbYz9XN1v_5JxaW_UlbRoljyLlVZ4lCMcPlF2aogk=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.384653
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAM6ssbjXtp,🙌🙌,4 months ago,@miarezai7741,UCa125HLRiyTZPNxbb-LW1WA,0,https://yt3.ggpht.com/14No0ELbpGySoEKtfCXKPCCmEHYs-2DhYSGMdvRpjLCgZMWSdT_DXoyW1IDXtd1Qght-Rtkziw=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.38781
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAO6mp0MZny,Tagging you to get back in here for a November listen,4 months ago,@Oats.611,UCGpuoRCszR3iPKvwc-yz72w,0,https://yt3.ggpht.com/hpy9BgOoY333fuiD7gwQQuLjxgNdEFyWsygdeKRYzgM6H-g_DEp6s0YVjPjsiM2iVP0t_e0ZAw=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.391143
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAOHkImHAHq,November?,4 months ago,@Arasaka_Academy,UCLfd3Gq_qA-Pf9cCC4Fwh6w,1,https://yt3.ggpht.com/DAHtxW7bsDUS4juTs4Jwcj_M6kVa9wtVaw18E518vZijUw6TJmSe2KoPmS3frsg4Do7V0u_e=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.394333
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAOy9OCN4Zv,November 2024...,4 months ago,@archisman5486,UCbJE_ZfpLr_BpK-TbBCUR9g,0,https://yt3.ggpht.com/ZUC7iliL2YgnxrU4cD8zuGr8raXh6VWAGwNC6e9_bRdJkVX1I2lK_GrZve_2TML9NcmgM5u9Zg=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.715961
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAP2PM4N8A-,Noviembre 2024,4 months ago,@gisselaanabeltorresmadin771,UCdx94zPqLZwwLWxU45ciEvg,0,https://yt3.ggpht.com/ytc/AIdro_mOlsgwea8EuVKtSWWBGPprYpaJ3ABGLE-6xcRkc0Pv0eB5KGX5SrKX2B1RGWTU5OGDNw=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.718802
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAPVh5DrQyW,Today;(,4 months ago,@Tttyyy.98,UCuqVDv31D3XCHvZqU8gHRjw,0,https://yt3.ggpht.com/D-yMZsX2ZGkcwswnPxi5bNMDVnpA-eUT7b0WquYw4nZbyHZrFn9YkisjOKLRKoWSkY243Tc9=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.72108
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAQSoeyXNUO,November,4 months ago,@Arbiter-xp5oe,UC5o13NcCMkI-qheoKcPnEhQ,0,https://yt3.ggpht.com/xrJ7Dahzn5Ym9BEhMU-fN_cR-wxVDN_cNHnCB0p6pASwCSneZlzzR7sAT_EfVRfyUMcX-KK2cw=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.723721
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAQxY-5s7oL,Yup,4 months ago,@Eli_2004-t4m,UCcLm5Ky_RMUXCWyLRB8T1sA,0,https://yt3.ggpht.com/uoXWVcOmdPqQocyKmuakKQMoDn6kCbWLoyXdHZAi4m7vd5mAXR7ETMVX3Kct4VWpTBXmukKD=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.726201
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAASwRvSD-aY,Да есть,4 months ago,@odilovboburbek8875,UCcFcjGfGIkEJPxLqR2m1uDg,0,https://yt3.ggpht.com/ytc/AIdro_laKiAQG6APgun5ka2vr77FM6nHj6zegkYUZsMSwWKDpioFAo0JNiuSsgQgZcAW5aHBYg=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.728634
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAATjKaNQTD0,november,4 months ago (edited),@YY1OY,UCGSLKIKEmAH1_8v6BPgRfEA,0,https://yt3.ggpht.com/xw6upEjkVPKcpXkt_9GcTe4xBFX3T4LEeyqIaFbpLvmuHoLEdkX8ZgE-0YSjOEuqDz5WIbJm=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.731006
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAVQtA8gI7k,Novembre !,4 months ago,@inu7750,UC5VssgJK4f_lbnjg9RGpMGg,0,https://yt3.ggpht.com/pszWHznkykm3F1Nf7-coGAVrodVgS99dnWZoudyF4R2GyeIhtoOTmiOCEWXdXe_w4JiS7QE5=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.733675
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAV_SbJTmVD,Yup😂,4 months ago,@DOESb,UC-gN4ucSjO7KyvDkjOXa8Ag,0,https://yt3.ggpht.com/JSR3doWSjVV1K9zgV1_GI6DTiB1axzLnaTwcjMnmKmKTi4jkKB8XUu_zuUiLfz0ojjF95CpsOA=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.736179
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAY-T0NaOMw,Porque vocês mendigam tanta atenção!?,4 months ago,@evertonleonardo777,UCb6XlFJ85-s7-R9uMfR5E-w,0,https://yt3.ggpht.com/gDaWq-1CFLwl1cZ-7fAWDkLiG1SLDS2cflU-D4YgyUN88LkJf-tREPIuu9Tm2OC0Ck1cSZTk4w=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.738361
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAYNUsi1shi,😊,4 months ago,@GGbro752,UCrp03FGrWPUxLsyvdx3Mzew,0,https://yt3.ggpht.com/ytc/AIdro_mxIxgwNJNJ3orBHvpfnvNNq0V7qfF1pIW4p_kgsijc8MqFCxJiW_5VgEl7JcELOv7DGQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.740463
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAZuPk06QUG,Yes,4 months ago,@Ramsayoutdoors,UC86MId0ufqEmUKJjOpEPYnQ,0,https://yt3.ggpht.com/dXmFHEqO1EubyyE9d9Uuq2pGZz4Naw8xrcX8Ac-Sc2hm9R0cm5ZXq_2ftFqDR1fLStpvr3J8uQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.742488
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAA_ZOM9anz8,November baby ❤,4 months ago,@rgold5314,UCgA32ayH1A39r14jnTWGTJw,0,https://yt3.ggpht.com/CoeUYG7pmGFK-7RwItOoPhaE76178qvpCmRFfDOGndNhhGzHqveL6e_6hpbWTgtzMO11Cy5B4Q=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.744496
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAA_bx5NcNb_,Nov,4 months ago,@M507,UCzg66ZCMVAp3iAYIGHjTxgQ,0,https://yt3.ggpht.com/nLhKf6O0qV8GUnjqiiHNdcquE7SoFzpXkRpS1QiFZrqRBRgqMK-TC9aaaksBui8jPmo6i9-QdQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.746482
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAad5UDthFf,No! November 2024!,4 months ago,@thomasr3559,UCKlbIH-YQ32jHwwAW5FEWlQ,0,https://yt3.ggpht.com/ytc/AIdro_lfp0EdJActv-xw6vSmhlZMMrFcd2-XqLfbwyOlHHFcZDc=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.748404
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAbyFlKi2ns,November 2024,4 months ago,@thejus2255,UCgHpod0qGL1D0ivOa68yhrA,0,https://yt3.ggpht.com/ytc/AIdro_nsHOx2Is1YCw2aELcuS87lfmpbpdri06VLTizrq7Q9eew=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.750374
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAcND5BCqoR,Yap,4 months ago,@shadowhat6902,UC865IUD2eDMZQPVJ_IS6KAw,0,https://yt3.ggpht.com/ytc/AIdro_n9fc6zozvuR9YMvpHxcMb0Ma2x_d_nwvjQFKilsw8ILw=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.752372
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAcX1fIzihy,November for me,4 months ago,@LwazinqobileHlongwa,UCeXPWa5ddbYdvTwPklxyt5Q,0,https://yt3.ggpht.com/ytc/AIdro_lH1zJmlsA1WqGJZyMpgTbIfXRnmiC714MlofQqnMaTuRgkpG4o42a60HhOGPyJpAPAuA=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.754355
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAch-z-YHBa,November  2024❤❤❤,4 months ago,@ananciaa5240,UCumnyoXkxyqml9V4pu06-ww,0,https://yt3.ggpht.com/ytc/AIdro_lImVEFshLCzwKPwsKil_wI44W3fLO5VgHisdM_-Jtm5ZMsPSMXFTRot9-tSU3zW38Ftw=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.75631
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAe-xfJNj9K,November,4 months ago,@АхмедКеримов-о4у,UCkHhGiSQxQyHicw0VX2iHNw,0,https://yt3.ggpht.com/ytc/AIdro_k68MYuZAmr-BTDPwrBm9Rb2ojsoiAkx-RVGQCo5ro=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.758231
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAe5rnsYC-G,yes i m,4 months ago,@byambaasainaa1754,UCgyMSLaVTugccCBC71T4vRA,0,https://yt3.ggpht.com/US1CMbpNr04s6-JEVa5Nyc3gBLDGdTREXQN7qCaV7kWbCIhHmnVzG-pHhvMQkKleu9Ulag9J7g=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.760147
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAfVhwr1XL1,November 2024,4 months ago,@63ztt,UCzVsJZaXYU_qvT9Eq1XC8ag,0,https://yt3.ggpht.com/ytc/AIdro_l_cdb12iEvfbconWqKW89iqSh69jL-NdmjZIuXCkr9Yg3iLzKFdf8SG32lYrR3AmrM9A=s88-c-k-c0x00ffffff-no-rj,False,True,1731265809.762119
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAgdiGWoc7M,November 2024 😉,3 months ago,@sunilm2326,UCnDuV8sqFvTLRcIwqncj2og,0,https://yt3.ggpht.com/ytc/AIdro_kMG_L8X_C-2UmMcYFmmByc6maQUM3Hfpy6dgPWE5Y=s88-c-k-c0x00ffffff-no-rj,False,True,1733857809.764283
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAkKsLuLbYS,November ❤,3 months ago,@adarshkjolly3383,UCxAEWxRJrPjGKF4yxySF7CQ,0,https://yt3.ggpht.com/ytc/AIdro_mPylP6DYwquHhFBdzsgHDtT2WNjPfqbRe8LDv0KKQ9Su0=s88-c-k-c0x00ffffff-no-rj,False,True,1733857809.766358
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAkuykLuxwk,"Yes, here in Belgium",3 months ago,@lukmaes6290,UCYOzzSeNe13qiN09w4jL2bg,0,https://yt3.ggpht.com/ytc/AIdro_mD4dxLb4xroO28IJa0fTieu0tzuqlInK3koceWpDa4Fps=s88-c-k-c0x00ffffff-no-rj,False,True,1733857809.768437
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAmFktRX2xX,Make that November 2024,3 months ago,@hazelqueen,UCQ32Epzj-XS88WKQaFkrZDw,0,https://yt3.ggpht.com/ytc/AIdro_mXuwf-shZmFm32xsIQwYoU4ltl5qOOkoKlF60OEQw=s88-c-k-c0x00ffffff-no-rj,False,True,1733857809.770501
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAsjBJCmrH6,"Да, ну1991? ​ @Arseniy1991 ",3 months ago,@Михаил-х4у2н,UC0yHaDO4X0FeoSKQlTyLP1Q,0,https://yt3.ggpht.com/ytc/AIdro_mXD61_HOe3Ik_rjKiIgiBWT524VH0SbP0EOLBHdTNxdl75Ghq6-y1sWGK1nk2tKeqFpTc=s88-c-k-c0x00ffffff-no-rj,False,True,1733857809.772569
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAsqFDbXXWL,"Don't let me leave, Murph!",3 months ago,@dcandido2008,UCOxfPQOdJg6yXBKUy7RltDg,0,https://yt3.ggpht.com/ytc/AIdro_kiC9ItRD0VMJVTxHBI9NXaf7X-2JDCwe2bMuvFIKeDtlI=s88-c-k-c0x00ffffff-no-rj,False,True,1733857809.774571
Ugy9MadMOFlWgeO3Cqx4AaABAg.A9D2OGWcDheAAut2UEBJlE,In,3 months ago,@muratucan8404,UCg2LFH1ce15rDUO1c_Ox-RA,0,https://yt3.ggpht.com/ytc/AIdro_lELnE47RhT5gvZjb-4pjKlhZFZMPn7OQd5WY6tRTQnwog=s88-c-k-c0x00ffffff-no-rj,False,True,1733857809.776515
